Hours,COM,MFH,SFH,APPRT
1919,0.3143387073762306,0.3748447204968944,0.256667472403513,0.256667472403513
1920,0.2637894136110715,0.2528246081041112,0.204236161469664,0.204236161469664
1921,0.2821657868454844,0.2790742383910086,0.21772016759326404,0.21772016759326404
1922,0.29330860322442576,0.2625406684412896,0.22922004673273708,0.22922004673273708
1923,0.3182765016407476,0.29136350192250815,0.26150390782370475,0.26150390782370475
1924,0.36445998002568125,0.4220349009168885,0.3444746595761824,0.3444746595761824
1925,0.41205592809245256,0.6550133096716947,0.5140782370477802,0.5140782370477802
1926,0.537665858182337,0.6731440402247856,0.6532994923857868,0.6532994923857868
1927,0.5758738764445712,0.653623188405797,0.6183123841753284,0.6183123841753284
1928,0.5947781423883578,0.6286010056196392,0.5638888888888889,0.5638888888888889
1929,0.5409045512911971,0.59296066252588,0.5179639029892837,0.5179639029892837
1930,0.4992723641032958,0.5684265010351968,0.4815546692450246,0.4815546692450246
1931,0.4616778427735768,0.5469535640343094,0.45189146724679724,0.45189146724679724
1932,0.43706662862034523,0.536379769299024,0.4444343727338651,0.4444343727338651
1933,0.4190469396490227,0.522256728778468,0.44601361695270325,0.44601361695270325
1934,0.4166928235126266,0.5224194025436262,0.45671984529852555,0.45671984529852555
1935,0.4095876729918676,0.5343833185448092,0.4773386511965192,0.4773386511965192
1936,0.40858895705521475,0.5613280094646554,0.5047860768672952,0.5047860768672952
1937,0.40836067912683693,0.5926796805678793,0.5359620497945371,0.5359620497945371
1938,0.4097160793265801,0.6219905353445726,0.554282491338329,0.554282491338329
1939,0.405706948209445,0.6453416149068323,0.5625332366449118,0.5625332366449118
1940,0.39640462262804965,0.6459923099674653,0.5391366529691403,0.5391366529691403
1941,0.3770580681980311,0.5897367642709257,0.4694927886552252,0.4694927886552252
1942,0.31510914538450563,0.48951493640934635,0.3219543147208122,0.3219543147208122
1943,0.2771294050506492,0.3429606625258799,0.22874869067762468,0.22874869067762468
1944,0.24104722499643316,0.23543330375628513,0.18393159294174521,0.18393159294174521
1945,0.24104722499643316,0.2558858325939071,0.19741559906534525,0.19741559906534525
1946,0.25141960336709945,0.24225081336882578,0.20637740713882846,0.20637740713882846
1947,0.2804537023826509,0.27107364685004437,0.23866126822979616,0.23866126822979616
1948,0.3345841061492367,0.39884649511978704,0.31909394891628395,0.31909394891628395
1949,0.39863033242973317,0.6202307009760426,0.4886975263878817,0.4886975263878817
1950,0.4744899415037808,0.6499556344276841,0.6203045685279187,0.6203045685279187
1951,0.4958053930660579,0.6246376811594203,0.5903936024494401,0.5903936024494401
1952,0.49707518904265946,0.5996154983732623,0.5334320360970107,0.5334320360970107
1953,0.4545726922528178,0.5639751552795031,0.4900451212633954,0.4900451212633954
1954,0.4116421743472678,0.5394409937888198,0.45363588751913625,0.45363588751913625
1955,0.39811670709088315,0.5150695060632948,0.4239726855209089,0.4239726855209089
1956,0.37130831787701524,0.5044957113280094,0.41397751994198695,0.41397751994198695
1957,0.3165644171779141,0.4932712215320911,0.41301869309483524,0.41301869309483524
1958,0.299115423027536,0.487636793847974,0.42118685037466763,0.42118685037466763
1959,0.30338136681409617,0.49960070984915705,0.44180565627266133,0.44180565627266133
1960,0.31510914538450563,0.5236468500443656,0.46671501087744743,0.46671501087744743
1961,0.33307176487373374,0.5520999704229518,0.4978909838046894,0.4978909838046894
1962,0.3477671565130546,0.5843093759242828,0.5187494964144711,0.5187494964144711
1963,0.3368811528035383,0.6076604554865425,0.5320763838530336,0.5320763838530336
1964,0.34030532172920536,0.6112097012718131,0.5086798001772621,0.5086798001772621
1965,0.33016122128691683,0.5636498077491867,0.4441120779953267,0.4441120779953267
1966,0.2961192752175774,0.46632653061224494,0.3016497461928934,0.3016497461928934
1967,0.2500642031673563,0.3255693581780538,0.2084441221497059,0.2084441221497059
1968,0.25461549436438863,0.23543330375628513,0.18393159294174521,0.18393159294174521
1969,0.30005706948209443,0.25298728186926944,0.1948775279993554,0.1948775279993554
1970,0.27314880867456126,0.2393522626441881,0.20637740713882846,0.20637740713882846
1971,0.319845912398345,0.2681750961254067,0.2361231971638063,0.2361231971638063
1972,0.40643458410614924,0.39304939367051167,0.3165558778502941,0.3165558778502941
1973,0.5114709659009844,0.6144335995267672,0.483621384255902,0.483621384255902
1974,0.42424026251961766,0.6441585329784087,0.6126903553299492,0.6126903553299492
1975,0.42171493793693826,0.618840579710145,0.5853174603174603,0.5853174603174603
1976,0.4019260950206877,0.593818396923987,0.528355893965031,0.528355893965031
1977,0.3804822371236981,0.5581780538302278,0.4849689791314157,0.4849689791314157
1978,0.3533171636467399,0.5336438923395446,0.4485597453871566,0.4485597453871566
1979,0.3441147096590098,0.5121709553386572,0.4188965433889292,0.4188965433889292
1980,0.3237979740333856,0.5015971606033718,0.41143944887599715,0.41143944887599715
1981,0.3054216007989728,0.4874741200828157,0.4104806220288454,0.4104806220288454
1982,0.32034527036667143,0.48473824312333624,0.41864877930867783,0.41864877930867783
1983,0.3051647881295477,0.4938036083998817,0.4392675852066715,0.4392675852066715
1984,0.3306177771436724,0.5178497485950903,0.4641769398114576,0.4641769398114576
1985,0.3457982593807961,0.5492014196983142,0.49281484167270967,0.49281484167270967
1986,0.350221144243116,0.5785122744750074,0.5136733542824914,0.5136733542824914
1987,0.352318447710087,0.6047619047619047,0.5244621706550641,0.5244621706550641
1988,0.3685975174775289,0.6083111505471754,0.5036036580452824,0.5036036580452824
1989,0.3486660008560422,0.5578527062999112,0.43903593586334705,0.43903593586334705
1990,0.3237979740333856,0.4605294291629696,0.29911167512690356,0.29911167512690356
1991,0.27040947353402767,0.32267080745341614,0.20590605108371607,0.20590605108371607
1992,0.2805535739763162,0.2557231588287489,0.204236161469664,0.204236161469664
1993,0.3032244257383364,0.2790742383910086,0.21772016759326404,0.21772016759326404
1994,0.31901840490797545,0.2654392191659272,0.22922004673273708,0.22922004673273708
1995,0.3574547010985875,0.29426205264714583,0.2640419788896946,0.2640419788896946
1996,0.4090312455414467,0.42783200236616387,0.3495508017081621,0.3495508017081621
1997,0.46030817520331,0.6637089618456078,0.5242305213117395,0.5242305213117395
1998,0.5493222999001284,0.687636793847974,0.665989847715736,0.665989847715736
1999,0.5865316022257098,0.6623188405797101,0.6310027395052776,0.6310027395052776
2000,0.5844771008703096,0.6401952085181899,0.5740411731528483,0.5740411731528483
2001,0.5445569981452418,0.601656314699793,0.5281161872532432,0.5281161872532432
2002,0.5031816236267656,0.5771221532091098,0.48916888244299417,0.48916888244299417
2003,0.4581252675131973,0.5527506654835848,0.45950568044476675,0.45950568044476675
2004,0.43987730061349695,0.5421768707482993,0.4520485859318346,0.4520485859318346
2005,0.42050221144243116,0.5280538302277433,0.45108975908468296,0.45108975908468296
2006,0.41388215151947494,0.5253179532682638,0.4617959874305052,0.4617959874305052
2007,0.4109430731916108,0.5372818692694469,0.4824147933284989,0.4824147933284989
2008,0.42170067056641464,0.5642265601892931,0.5098622189992749,0.5098622189992749
2009,0.42586674275930947,0.5984767820171547,0.5435762629925066,0.5435762629925066
2010,0.4376230560707662,0.627787636793848,0.5644347756022884,0.5644347756022884
2011,0.43348551861891854,0.6511387163561076,0.5726855209088711,0.5726855209088711
2012,0.42676558710229706,0.6546879621413783,0.5467508661671098,0.5467508661671098
2013,0.39970038521900414,0.5984324164448389,0.4796450729191846,0.4796450729191846
2014,0.3373947781423884,0.4982105885832594,0.3270304568527919,0.3270304568527919
2015,0.29182479668997,0.3487577639751553,0.22874869067762468,0.22874869067762468
2016,0.30662005992295616,0.27311446317657495,0.2245407299975828,0.2245407299975828
2017,0.3240262519617635,0.30226264418811005,0.23802473612118283,0.23802473612118283
2018,0.3404337280639178,0.285729074238391,0.24952461526065586,0.24952461526065586
2019,0.37825652732201454,0.3174504584442473,0.28688461848360325,0.28688461848360325
2020,0.43399914395776856,0.453918958887903,0.3749315123680606,0.3749315123680606
2021,0.4956769867313454,0.7013901212658976,0.5597635162355974,0.5597635162355974
2022,0.5953488372093023,0.7224194025436261,0.7116751269035533,0.7116751269035533
2023,0.6359823084605507,0.7,0.6716118765611152,0.6716118765611152
2024,0.6563418461977457,0.6749778172138421,0.612112239142696,0.612112239142696
2025,0.5978170923098873,0.6364389233954452,0.5636491821771009,0.5636491821771009
2026,0.5471393922100156,0.611904761904762,0.5221638063008621,0.5221638063008621
2027,0.5078327864174633,0.5846347234545992,0.49250060430263476,0.49250060430263476
2028,0.4802824939363675,0.5740609287193138,0.4850435097897027,0.4850435097897027
2029,0.4683692395491511,0.5628364389233955,0.48408468294255097,0.48408468294255097
2030,0.4633328577543159,0.560100561963916,0.49732898235436307,0.49732898235436307
2031,0.4562277072335569,0.5720644779650991,0.5204858593183467,0.5204858593183467
2032,0.45816806962476814,0.6019077196095829,0.5504713560551123,0.5504713560551123
2033,0.4635611356826937,0.6361579414374445,0.5841854000483443,0.5841854000483443
2034,0.4526751319731773,0.6683673469387755,0.6050439126581258,0.6050439126581258
2035,0.45196176344699673,0.6917184265010352,0.6132946579647087,0.6132946579647087
2036,0.4451134255956627,0.6923691215616682,0.5848219321569575,0.5848219321569575
2037,0.4192752175774005,0.6332150251404909,0.5101019257110628,0.5101019257110628
2038,0.34766728491938936,0.5271960958296362,0.3498730964467005,0.3498730964467005
2039,0.3050363817948352,0.369047619047619,0.24905325920554347,0.24905325920554347
2040,0.3042944785276073,0.27601301390121263,0.22707880106357264,0.22707880106357264
2041,0.3234127550292481,0.30226264418811005,0.24056280718717266,0.24056280718717266
2042,0.33749464973605364,0.2886276249630287,0.2520626863266457,0.2520626863266457
2043,0.3759309459266657,0.320349009168885,0.2894226895495931,0.2894226895495931
2044,0.43044656869738906,0.4568175096125407,0.37746958343405046,0.37746958343405046
2045,0.4921244114709659,0.7042886719905354,0.5597635162355974,0.5597635162355974
2046,0.5917962619489229,0.7253179532682639,0.7142131979695431,0.7142131979695431
2047,0.6324297332001712,0.7028985507246377,0.6716118765611152,0.6716118765611152
2048,0.6527892709373662,0.6778763679384797,0.6146503102086859,0.6146503102086859
2049,0.5948780139820231,0.6393374741200828,0.5661872532430908,0.5661872532430908
2050,0.5465258952775003,0.6148033126293997,0.524701877366852,0.524701877366852
2051,0.5048937080895991,0.5904318249038746,0.4950386753686246,0.4950386753686246
2052,0.47905550007133685,0.5769594794439515,0.4875815808556926,0.4875815808556926
2053,0.4677557426166358,0.5657349896480331,0.4891608250745307,0.4891608250745307
2054,0.4603937794264517,0.5658976634131914,0.4998670534203529,0.4998670534203529
2055,0.45328862890569266,0.5778615794143744,0.5230239303843365,0.5230239303843365
2056,0.4575545726922528,0.6077048210588583,0.5530094271211022,0.5530094271211022
2057,0.4629476387501783,0.6419550428867199,0.5867234711143341,0.5867234711143341
2058,0.452061635040662,0.6741644483880509,0.6075819837241158,0.6075819837241158
2059,0.44902268511913257,0.6946169772256728,0.6158327290306986,0.6158327290306986
2060,0.44278784420031386,0.6952676722863058,0.5873600032229475,0.5873600032229475
2061,0.4186617206448851,0.6361135758651286,0.5126399967770526,0.5126399967770526
2062,0.34472820659152514,0.5271960958296362,0.35241116751269036,0.35241116751269036
2063,0.3044228848623199,0.3719461697722567,0.25159133027153335,0.25159133027153335
2064,0.294992152946212,0.2644188110026619,0.21692651679961325,0.21692651679961325
2065,0.3123983449850193,0.2906684412895593,0.22787245185722343,0.22787245185722343
2066,0.3264802396918248,0.27703342206447795,0.23937233099669647,0.23937233099669647
2067,0.3619774575545727,0.30585625554569656,0.2767323342196438,0.2767323342196438
2068,0.4177200741903267,0.4394262052647146,0.3622411570381113,0.3622411570381113
2069,0.4747467541732059,0.6811002661934339,0.5394589477076787,0.5394589477076787
2070,0.5720930232558139,0.7021295474711624,0.6862944162436548,0.6862944162436548
2071,0.6104009131117135,0.6797101449275362,0.6462311659012167,0.6462311659012167
2072,0.6307604508489085,0.6546879621413783,0.5892695995487873,0.5892695995487873
2073,0.5745612783563989,0.6190476190476191,0.5433446136491822,0.5433446136491822
2074,0.5262091596518761,0.5916149068322982,0.5043973088389332,0.5043973088389332
2075,0.48922813525467257,0.5701419698314109,0.4747341068407058,0.4747341068407058
2076,0.4616778427735768,0.5595681750961254,0.46727701232777374,0.46727701232777374
2077,0.45209016978170924,0.5454451345755694,0.4688562565466119,0.4688562565466119
2078,0.4447282065915252,0.5456078083407276,0.47956248489243414,0.47956248489243414
2079,0.4376230560707662,0.5575717243419107,0.5027193618564177,0.5027193618564177
2080,0.44188899985732627,0.5845164152617569,0.5301667875271936,0.5301667875271936
2081,0.444956484519903,0.6187666370896184,0.5638808315204255,0.5638808315204255
2082,0.4363960622057355,0.6509760425909494,0.5822012730642173,0.5822012730642173
2083,0.43335711228420604,0.6714285714285714,0.5904520183708001,0.5904520183708001
2084,0.4288343558282209,0.6720792664892044,0.5645173636290388,0.5645173636290388
2085,0.4029961478099586,0.6158237207926649,0.49233542824913384,0.49233542824913384
2086,0.3337137965472963,0.5098047914818101,0.3371827411167513,0.3371827411167513
2087,0.293408474818091,0.36035196687370596,0.23890097494158408,0.23890097494158408
2088,0.2451847624482808,0.2383318544809228,0.19154580613971475,0.19154580613971475
2089,0.2635611356826937,0.2616829340431825,0.20249174119732494,0.20249174119732494
2090,0.27237837066628623,0.24804791481810115,0.213991620336798,0.213991620336798
2091,0.2973462690826081,0.27687074829931974,0.2462754814277657,0.2462754814277657
2092,0.3412041660721929,0.4017450458444247,0.3241700910482636,0.3241700910482636
2093,0.3864745327436154,0.6231292517006802,0.4886975263878817,0.4886975263878817
2094,0.5074333000428022,0.6470570837030465,0.6203045685279187,0.6203045685279187
2095,0.5433157369096875,0.6246376811594203,0.5878555313834501,0.5878555313834501
2096,0.5598944214581253,0.6025140490979001,0.5334320360970107,0.5334320360970107
2097,0.5083464117563133,0.5668737060041408,0.4900451212633954,0.4900451212633954
2098,0.4690398059637608,0.5423395445134576,0.45363588751913625,0.45363588751913625
2099,0.43144528463404197,0.5179680567879326,0.42651075658689874,0.42651075658689874
2100,0.4091596518761592,0.5102928127772848,0.41905366207396666,0.41905366207396666
2101,0.3934655443001855,0.49616977225672876,0.41809483522681495,0.41809483522681495
2102,0.3887858467684406,0.49343389529724935,0.4288010635726372,0.4288010635726372
2103,0.3816806962476816,0.5053978112984324,0.4494198694706309,0.4494198694706309
2104,0.3806819803110287,0.529443951493641,0.474329224075417,0.474329224075417
2105,0.3804537023826509,0.5607956225968649,0.505505197002659,0.505505197002659
2106,0.3818091025823941,0.5901064773735581,0.5238256385464507,0.5238256385464507
2107,0.37779997146525895,0.6134575569358178,0.5320763838530336,0.5320763838530336
2108,0.3708232272792124,0.6141082519964508,0.5086798001772621,0.5086798001772621
2109,0.35147667284919387,0.5636498077491867,0.4441120779953267,0.4441120779953267
2110,0.2941789128263661,0.46632653061224494,0.3041878172588833,0.3041878172588833
2111,0.2561991724925096,0.3255693581780538,0.2135202642816856,0.2135202642816856
2112,0.22011699243829363,0.209346347234546,0.13824631375392796,0.13824631375392796
2113,0.2108146668568983,0.20950902099970423,0.14919224881153814,0.14919224881153814
2114,0.22583820801826224,0.20167110322389825,0.1606921279510112,0.1606921279510112
2115,0.24091881866172063,0.22759538598047915,0.1878998469099992,0.1878998469099992
2116,0.29504922242830645,0.35826678497485953,0.2708705986624768,0.2708705986624768
2117,0.3497931231274076,0.570955338657202,0.4633168157279832,0.4633168157279832
2118,0.4256527322014553,0.6383614315291334,0.584771573604061,0.584771573604061
2119,0.4585960907404765,0.5927536231884059,0.5751651760535009,0.5751651760535009
2120,0.4505635611356827,0.5590357882283348,0.5004371122391427,0.5004371122391427
2121,0.4057354829504922,0.5233954451345756,0.4570501974055274,0.4570501974055274
2122,0.3721072906263376,0.49596273291925463,0.4155648215292886,0.4155648215292886
2123,0.34927949778855755,0.4715912451937297,0.37828740633309166,0.37828740633309166
2124,0.3247966899700385,0.4610174504584443,0.36321609862218995,0.36321609862218995
2125,0.27470395206163506,0.4439958592132505,0.3571811296430586,0.3571811296430586
2126,0.26423170209730346,0.43256433007985806,0.35773507372492147,0.35773507372492147
2127,0.2591953203024683,0.4358325939071281,0.3758158085569253,0.3758158085569253
2128,0.2546440291054359,0.44828453120378586,0.39818709209572156,0.39818709209572156
2129,0.2656299044086175,0.4767376515823721,0.42682499395697365,0.42682499395697365
2130,0.28730204023398487,0.5118456078083408,0.4578357908307147,0.4578357908307147
2131,0.2903695248965616,0.5467908902691512,0.4863911046652164,0.4863911046652164
2132,0.28449136824083326,0.5619343389529725,0.46807066312142454,0.46807066312142454
2133,0.2906263375659866,0.5288671990535345,0.41365522520344855,0.41365522520344855
2134,0.25425881010129836,0.43154392191659274,0.2762690355329949,0.2762690355329949
2135,0.2151804822371237,0.2936853002070393,0.1652969140278785,0.1652969140278785
2136,0.18717363389927236,0.1919550428867199,0.12301788735798888,0.12301788735798888
2137,0.2140105578541875,0.19211771665187813,0.13396382241559907,0.13396382241559907
2138,0.2756598658867171,0.2073055309080154,0.17013334944807026,0.17013334944807026
2139,0.37852760736196317,0.3321798284531204,0.2480279590685682,0.2480279590685682
2140,0.46263375659865885,0.5361727299615499,0.43285996293610507,0.43285996293610507
2141,0.347496076473106,0.6035788228334813,0.5416243654822335,0.5416243654822335
2142,0.382180054216008,0.5579710144927537,0.5370941100636533,0.5370941100636533
2143,0.3437865601369668,0.5271517302573203,0.4649041173152848,0.4649041173152848
2144,0.3037380510771865,0.49151138716356113,0.4240552735476593,0.4240552735476593
2145,0.28587530318162363,0.4640786749482402,0.3851079687374104,0.3851079687374104
2146,0.27667284919389357,0.4397071872227152,0.3503686246072033,0.3503686246072033
2147,0.2586816949636182,0.42913339248742977,0.3352973168963017,0.3352973168963017
2148,0.23797974033385647,0.4150103519668737,0.3292623479171703,0.3292623479171703
2149,0.2459266657155086,0.4006802721088435,0.3298162919990331,0.3298162919990331
2150,0.24004850905978029,0.4039485359361136,0.3453589557650471,0.3453589557650471
2151,0.2468968469111143,0.4164004732327714,0.36519216823785355,0.36519216823785355
2152,0.2504494221714938,0.44195504288671994,0.3938300700991056,0.3938300700991056
2153,0.2618490512198602,0.47706299911268857,0.4223027959068568,0.4223027959068568
2154,0.27789984305892423,0.512008281573499,0.4508581097413584,0.4508581097413584
2155,0.2825510058496219,0.5242531795326826,0.43507573926355647,0.43507573926355647
2156,0.2742473962048794,0.49698314108251995,0.3831983724115704,0.3831983724115704
2157,0.247053787986874,0.4025584146702159,0.25596446700507614,0.25596446700507614
2158,0.20296761306891142,0.2733954451345756,0.15006848763193942,0.15006848763193942
2159,0.17590241118561847,0.18036083998816918,0.11540367416001933,0.11540367416001933
2160,0.19624768155228992,0.1805235137533274,0.12381153815163967,0.12381153815163967
2161,0.21436724211727778,0.17268559597752142,0.1353114172911127,0.1353114172911127
2162,0.2435012127264945,0.19281277728482699,0.15998106518411087,0.15998106518411087
2163,0.2834498501926095,0.3147885241052943,0.23279953267262912,0.23279953267262912
2164,0.33472677985447286,0.507187222715173,0.4049411812102167,0.4049411812102167
2165,0.42606648594664004,0.5745933155871045,0.5086294416243655,0.5086294416243655
2166,0.44467113710943074,0.5289855072463768,0.506637257271775,0.506637257271775
2167,0.41238407761449564,0.4981662230109435,0.4369853355893965,0.4369853355893965
2168,0.38409188186617205,0.46542443064182193,0.396136491821771,0.396136491821771
2169,0.3427165073476958,0.4408902691511387,0.36226532914350174,0.36226532914350174
2170,0.30928805821087174,0.4165187814256137,0.32752598501329466,0.32752598501329466
2171,0.2840633471251248,0.4059449866903283,0.31245467730239307,0.31245467730239307
2172,0.2739905835354544,0.39182194616977223,0.3089577793892515,0.3089577793892515
2173,0.2603937794264517,0.37749186631174214,0.30697365240512453,0.30697365240512453
2174,0.2621058638892852,0.3807601301390121,0.3225163161711385,0.3225163161711385
2175,0.25193322870594953,0.39321206743566994,0.3423495286439449,0.3423495286439449
2176,0.260750463689542,0.4158680863649808,0.36844935943920715,0.36844935943920715
2177,0.267855614210301,0.4509760425909494,0.3969220852469583,0.3969220852469583
2178,0.28464830931659296,0.48302277432712215,0.4229393280154702,0.4229393280154702
2179,0.28257954059066914,0.4981662230109435,0.40715695753766823,0.40715695753766823
2180,0.27644457126551575,0.47089618456078086,0.36035573281766176,0.36035573281766176
2181,0.23506919674703952,0.3822685595977522,0.24073604060913706,0.24073604060913706
2182,0.1825224711085747,0.2589026915113872,0.13991620336798002,0.13991620336798002
2183,0.19731773434156086,0.1948535936113576,0.13063210055595842,0.13063210055595842
2184,0.21239834498501925,0.1979148181011535,0.13903996454757875,0.13903996454757875
2185,0.23113140248252248,0.18717834960070984,0.1505398436870518,0.1505398436870518
2186,0.2550007133685262,0.21310263235729077,0.1777475626460398,0.1777475626460398
2187,0.3037665858182337,0.33507837917775807,0.25310410120054794,0.25310410120054794
2188,0.35846768440576404,0.5361727299615499,0.4303218918701152,0.4303218918701152
2189,0.4604651162790697,0.5977817213842059,0.5416243654822335,0.5416243654822335
2190,0.48016835497217863,0.5579710144927537,0.5320179679316736,0.5320179679316736
2191,0.46796975317448997,0.5271517302573203,0.4649041173152848,0.4649041173152848
2192,0.42804965044942217,0.49151138716356113,0.4240552735476593,0.4240552735476593
2193,0.3796975317448994,0.46697722567287786,0.3851079687374104,0.3851079687374104
2194,0.3473676701383935,0.44260573794735286,0.35290669567319316,0.35290669567319316
2195,0.3198173776572978,0.43203194321206745,0.3378353879622915,0.3378353879622915
2196,0.31022970466543015,0.4179089026915114,0.33433849004914995,0.33433849004914995
2197,0.29356541589385077,0.40647737355811886,0.33489243413101283,0.33489243413101283
2198,0.2887858467684406,0.40974563738538894,0.3504350978970268,0.3504350978970268
2199,0.2860750463689542,0.4250961254066844,0.37280638143582306,0.37280638143582306
2200,0.2868169496361821,0.4477521443359953,0.3989062122310853,0.3989062122310853
2201,0.28755885290340993,0.4828601005619639,0.42737893803883653,0.42737893803883653
2202,0.3007989727493223,0.5149068322981366,0.4508581097413584,0.4508581097413584
2203,0.2962762162933371,0.5271517302573203,0.43507573926355647,0.43507573926355647
2204,0.29136824083321444,0.49698314108251995,0.3831983724115704,0.3831983724115704
2205,0.2430161221286917,0.4054569653948536,0.25596446700507614,0.25596446700507614
2206,0.19340847481809104,0.27629399585921327,0.1551446297639191,0.1551446297639191
2207,0.29731773434156084,0.27021591245193727,0.21946458786560308,0.21946458786560308
2208,0.3141104294478527,0.2964655427388347,0.23294859398920312,0.23294859398920312
2209,0.3281923241546583,0.27993197278911564,0.24444847312867618,0.24444847312867618
2210,0.3666286203452704,0.31165335699497193,0.2792704052856337,0.2792704052856337
2211,0.42114424311599374,0.44522330671398996,0.3698553702360809,0.3698553702360809
2212,0.4781709230988729,0.6897959183673469,0.5470731609056483,0.5470731609056483
2213,0.5778427735768298,0.7108251996450754,0.6964467005076141,0.6964467005076141
2214,0.6161506634327294,0.6884057971014492,0.658921521231166,0.658921521231166
2215,0.6388357825652732,0.6633836143152914,0.5994218838127467,0.5994218838127467
2216,0.5809245256099301,0.6277432712215322,0.5509588268471517,0.5509588268471517
2217,0.5302468255100585,0.6003105590062112,0.5120115220369027,0.5120115220369027
2218,0.49094021971750607,0.5759390712806862,0.4823483200386754,0.4823483200386754
2219,0.46510201169924387,0.5653652765454008,0.47489122552574325,0.47489122552574325
2220,0.45380225424454274,0.5541407867494824,0.4739323986785916,0.4739323986785916
2221,0.4487658724497075,0.551404909790003,0.4871766980904037,0.4871766980904037
2222,0.4416607219289485,0.5633688257911861,0.5103335750543873,0.5103335750543873
2223,0.44360108432015977,0.5932120674356699,0.5377810007251631,0.5377810007251631
2224,0.44899415037808527,0.6274622892635314,0.5740331157843849,0.5740331157843849
2225,0.438108146668569,0.6596716947648625,0.5923535573281766,0.5923535573281766
2226,0.43739477814238836,0.6830227743271221,0.6006043026347595,0.6006043026347595
2227,0.4311599372235697,0.6807749186631175,0.5746696478929981,0.5746696478929981
2228,0.40703381366814095,0.6245193729665779,0.49994964144710335,0.49994964144710335
2229,0.3354258810101298,0.5185004436557231,0.342258883248731,0.342258883248731
2230,0.29512055928092457,0.36325051759834365,0.2439771170735638,0.2439771170735638
2231,0.35545726922528176,0.31079562259686483,0.2626117959874305,0.2626117959874305
2232,0.37751462405478675,0.34284235433303756,0.2786338731770204,0.2786338731770204
2233,0.39392210015694107,0.32630878438331856,0.2901337523164934,0.2901337523164934
2234,0.4340704808103866,0.3609287193138125,0.3300318266054306,0.3300318266054306
2235,0.4967898416321872,0.5060928719313813,0.4282310047538474,0.4282310047538474
2236,0.5677700099871594,0.779650990831115,0.6257533639513335,0.6257533639513335
2237,0.6744186046511628,0.7919846199349305,0.7979695431472081,0.7979695431472081
2238,0.7220288200884577,0.772463768115942,0.7477540085408106,0.7477540085408106
2239,0.7470395206163504,0.7474415853297841,0.6882543711223914,0.6882543711223914
2240,0.6815380225424454,0.7089026915113872,0.6347151720248168,0.6347151720248168
2241,0.628534741047225,0.6814699792960663,0.5932297961485778,0.5932297961485778
2242,0.5845769724639749,0.6541999408459036,0.5610285230843607,0.5610285230843607
2243,0.5547010985875303,0.6436261461106182,0.5535714285714286,0.5535714285714286
2244,0.5427878442003138,0.6295031055900621,0.5551506727902666,0.5551506727902666
2245,0.5354258810101298,0.6296657793552204,0.5683949722020788,0.5683949722020788
2246,0.5283207304893708,0.6445282460810411,0.5940899202320522,0.5940899202320522
2247,0.532586674275931,0.6801685891748004,0.6266134880348078,0.6266134880348078
2248,0.5379797403338565,0.7144188110026619,0.6654036741600193,0.6654036741600193
2249,0.5247681552289913,0.7495267672286307,0.6837241157038112,0.6837241157038112
2250,0.519403623912113,0.7699792960662526,0.6894367899444042,0.6894367899444042
2251,0.5125552860607789,0.7677314404022478,0.6584259930706632,0.6584259930706632
2252,0.4797403338564703,0.6998816918071578,0.5760917734267987,0.5760917734267987
2253,0.39883007561706374,0.5822685595977521,0.3955583756345178,0.3955583756345178
2254,0.35619917249250965,0.41252587991718426,0.289662396261381,0.289662396261381
2255,0.3289056926808389,0.3020999704229518,0.25499758278946094,0.25499758278946094
2256,0.34728206591525185,0.3312481514344869,0.268481588913061,0.268481588913061
2257,0.36075046368954206,0.3176131322094055,0.27998146805253404,0.27998146805253404
2258,0.39036952489656157,0.35223306713989944,0.31987954234147126,0.31987954234147126
2259,0.4435297474675417,0.49160011830819283,0.4130025783579083,0.4130025783579083
2260,0.505079183906406,0.7564625850340135,0.6054487954234147,0.6054487954234147
2261,0.6469681837637324,0.7716947648624668,0.7700507614213198,0.7700507614213198
2262,0.6921529462120132,0.7492753623188405,0.724911368946902,0.724911368946902
2263,0.7133827935511485,0.7271517302573203,0.6654117315284828,0.6654117315284828
2264,0.65485803966329,0.6886128364389235,0.6169486745628877,0.6169486745628877
2265,0.6062491082893423,0.6611801242236024,0.5754632986866489,0.5754632986866489
2266,0.5640034241689257,0.6368086364980775,0.5432620256224318,0.5432620256224318
2267,0.5324154658296476,0.6262348417627921,0.5358049311094997,0.5358049311094997
2268,0.514395776858325,0.612111801242236,0.5373841753283377,0.5373841753283377
2269,0.5120416607219289,0.6122744750073943,0.5506284747401499,0.5506284747401499
2270,0.502610928805821,0.627136941733215,0.5763234227701233,0.5763234227701233
2271,0.5016122128691682,0.6598787341023366,0.606308919506889,0.606308919506889
2272,0.5037095163361393,0.6941289559301982,0.6425610345661108,0.6425610345661108
2273,0.5027393351405336,0.7263383614315292,0.6634195471758924,0.6634195471758924
2274,0.4940790412327008,0.7467908902691511,0.6691322214164854,0.6691322214164854
2275,0.4847767156513054,0.7445430346051464,0.6381214245427443,0.6381214245427443
2276,0.45612783563989157,0.6795918367346938,0.5583252759648698,0.5583252759648698
2277,0.38487658724497076,0.5677758059745638,0.38286802030456857,0.38286802030456857
2278,0.3422456841204166,0.4009316770186335,0.2795101119974216,0.2795101119974216
